"","TCGA.A2.A0D0.01A","TCGA.A7.A0CE.01A","TCGA.A8.A07O.01A","TCGA.A8.A08H.01A","TCGA.AN.A0AL.01A","TCGA.AN.A0AR.01A","TCGA.AN.A0FJ.01A","TCGA.A2.A04P.01A","TCGA.A2.A04Q.01A","TCGA.A2.A04T.01A","TCGA.A2.A0CM.01A","TCGA.A2.A0D2.01A","TCGA.A8.A07C.01A","TCGA.A8.A07R.01A","TCGA.A8.A07U.01A","TCGA.A8.A08R.01A","TCGA.AN.A04D.01A","TCGA.AN.A0AT.01A","TCGA.AN.A0FL.01A","TCGA.AN.A0FX.01A","TCGA.AN.A0G0.01A","TCGA.AO.A0J4.01A","TCGA.AO.A0J6.01A","TCGA.AQ.A04J.01A","TCGA.B6.A0I2.01A","TCGA.B6.A0I6.01A","TCGA.B6.A0IJ.01A","TCGA.B6.A0IQ.01A","TCGA.BH.A0E6.01A","TCGA.BH.A0HL.01A","TCGA.A2.A04U.01A","TCGA.A7.A0DA.01A","TCGA.AO.A12F.01A","TCGA.AR.A0TS.01A","TCGA.AR.A0U1.01A","TCGA.BH.A0AV.01A","TCGA.BH.A0BG.01A","TCGA.BH.A0BL.01A","TCGA.BH.A0BL.11A","TCGA.BH.A0BW.01A","TCGA.BH.A0BW.11A","TCGA.BH.A0DL.01A","TCGA.BH.A0DL.11A","TCGA.C8.A12K.01A","TCGA.C8.A12V.01A","TCGA.C8.A131.01A","TCGA.C8.A134.01A","TCGA.D8.A142.01A","TCGA.D8.A143.01A","TCGA.D8.A147.01A","TCGA.E2.A14R.01A","TCGA.E2.A14X.01A","TCGA.E2.A159.01A","TCGA.AR.A1AH.01A","TCGA.BH.A18G.01A","TCGA.BH.A18K.01A","TCGA.BH.A18K.11A","TCGA.BH.A18Q.01A","TCGA.BH.A18Q.11A","TCGA.BH.A18V.01A","TCGA.BH.A18V.11A","TCGA.E2.A14Y.01A","TCGA.E2.A14Y.11A","TCGA.E2.A150.01A","TCGA.E2.A158.01A","TCGA.E2.A158.11A","TCGA.BH.A0B3.01A","TCGA.BH.A0B9.01A","TCGA.AO.A0JL.01A","TCGA.BH.A0E0.01A","TCGA.B6.A0RE.01A","TCGA.A2.A0SX.01A","TCGA.A2.A0ST.01A","TCGA.A2.A0T2.01A","TCGA.B6.A0RU.01A","TCGA.B6.A0RT.01A","TCGA.A1.A0SK.01A","TCGA.BH.A0HN.01A","TCGA.AR.A0TP.01A","TCGA.BH.A0RX.01A","TCGA.A1.A0SO.01A","TCGA.A2.A0T0.01A","TCGA.AO.A124.01A","TCGA.AO.A128.01A","TCGA.AO.A129.01A","TCGA.A7.A0CE.11A","TCGA.BH.A0B3.11B","TCGA.BH.A0E0.11A","TCGA.AR.A0U4.01A","TCGA.A2.A0YJ.01A","TCGA.B6.A0X1.01A","TCGA.A2.A0YM.01A","TCGA.BH.A0WA.01A","TCGA.AR.A0U0.01A","TCGA.A2.A0YE.01A","TCGA.AN.A0XU.01A","TCGA.AR.A0TU.01A","TCGA.B6.A0WX.01A","TCGA.E2.A1B5.11A","TCGA.AR.A1AQ.01A","TCGA.A7.A13E.01A","TCGA.A7.A13E.11A","TCGA.AR.A1AJ.01A","TCGA.E2.A1B5.01A","TCGA.A7.A13D.01A","TCGA.E2.A1AZ.01A","TCGA.AR.A1AI.01A","TCGA.AR.A1AY.01A","TCGA.BH.A1F0.11B","TCGA.AR.A1AR.01A","TCGA.E2.A14N.01A","TCGA.BH.A1F0.01A"
"cg22959932",0.796118775,0.821033938,0.461364427,0.740944602,0.712227167,0.357465404,0.758372457,0.728733721,0.727573062,0.808407777,0.823647968,0.554949108,0.674549193,0.756408289,0.642366466,0.823879824,0.679259079,0.697644649,0.77707146,0.820657277,0.404043407,0.821170944,0.789855921,0.735619709,0.563173192,0.773078606,0.71777135,0.649819495,0.766458766,0.766912816,0.818121693,0.808884298,0.274182789,0.693613786,0.68384569,0.852478839,0.65483871,0.721348315,0.657407407,0.805742211,0.687889581,0.748666271,0.744976816,0.715765892,0.818658674,0.543197617,0.412818096,0.528802321,0.785452643,0.722694572,0.459844884,0.683566434,0.541116006,0.779116466,0.77360515,0.378090767,0.671884058,0.814654134,0.649568035,0.731707317,0.726708075,0.652524727,0.797238999,0.448765257,0.479589217,0.771148709,0.895916820371585,0.901320926040805,0.886738405587307,0.533895203890176,0.917510901553018,0.885173176651206,0.853299250364905,0.819852144253272,0.909368007008995,0.923917685307124,0.915907195935001,0.123391112950039,0.936395819568731,0.84838569706651,0.793973901686682,0.769685187112652,0.717054224156292,0.937033241267931,0.852680449958711,0.895743672093861,0.870776135074734,0.889263540063761,0.93367869042872,0.849383861488239,0.887568262640458,0.94589049644858,0.924676507583748,0.866179334124471,0.934938657350077,0.951638611075057,0.906387915619955,0.934984982206315,0.894681173630533,0.773081266714279,0.811450540022014,0.901836976863314,0.834481384718687,0.787842264545379,0.930807501834968,0.857496085481619,0.89164494649286,0.938667471777344,0.87262859665344,0.634218951634896,0.909752963643377,0.855619699470641
"cg23092823",0.27875088,0.193785288,0.075701144,0.178768359,0.092615576,0.059778598,0.060011767,0.067682868,0.334553605,0.098422051,0.651267115,0.113990985,0.086262699,0.084382211,0.132021168,0.129766769,0.250526392,0.088064161,0.05294215,0.623306723,0.185620538,0.084277425,0.581842255,0.12385473,0.159799467,0.098369871,0.270149316,0.108285618,0.514837699,0.792428808,0.035347904,0.047395318,0.429311295,0.094856297,0.145252805,0.042698399,0.047009364,0.054867257,0.04090707,0.069909032,0.094859849,0.07031601,0.056547619,0.053532902,0.072217872,0.113291925,0.462217405,0.074065158,0.614071345,0.037044055,0.025694809,0.039319346,0.08451541,0.104351836,0.644090538,0.210571241,0.070092497,0.046861491,0.074118271,0.05395637,0.068510111,0.476870151,0.056134682,0.060092631,0.031884205,0.033666869,0.326592301044345,0.0900752259266716,0.68405155695906,0.0869039345534273,0.348322188518829,0.0849066629755902,0.190795326101328,0.151574523806165,0.443849141974485,0.156347156579705,0.0261602834905329,0.651027882041976,0.248589635776183,0.182322306615188,0.682781447554251,0.168192437824189,0.0513080580138499,0.378480112907718,0.107606982959098,0.22956887188774,0.238052806526012,0.19165098121116,0.321379334579893,0.0403771648846732,0.0635794220291972,0.052677239122698,0.0448754006704081,0.473835616315405,0.0563228704607827,0.0552196995783851,0.369305824704968,0.53082445290333,0.117876728543025,0.429033164427437,0.02734370842562,0.126014377464728,0.164810979840271,0.424920035599065,0.290299485713431,0.0750540628019083,0.096398328740785,0.807520793150499,0.163043725202086,0.0711697461580382,0.151802471028556,0.161769591578305
"cg23178308",0.672849242,0.738170988,0.592864511,0.073233098,0.418854898,0.288786446,0.282493629,0.52563093,0.467360731,0.727682211,0.650902045,0.146084006,0.764440539,0.447441532,0.556958783,0.64668662,0.841610415,0.647172583,0.059054297,0.694773892,0.091534493,0.387658228,0.685837744,0.608330451,0.637086739,0.719234699,0.64994738,0.211179288,0.125952326,0.051762622,0.811367381,0.689641745,0.834274882,0.490002824,0.130852498,0.041384707,0.631033107,0.166473988,0.151996008,0.084050488,0.247288947,0.049569564,0.099964698,0.514342705,0.324522426,0.096112124,0.77789157,0.643591688,0.766672757,0.226443837,0.836027173,0.585499361,0.2822848,0.049221597,0.723049765,0.044802867,0.109623915,0.756394268,0.079735648,0.149102478,0.191484992,0.174929875,0.13495723,0.624337057,0.532248788,0.291054244,0.561598086628852,0.370701786792067,0.797374521021815,0.24731857339396,0.614520841787646,0.126312853040312,0.333836010941628,0.691679791765348,0.538737180320607,0.15052826680467,0.0265805314388054,0.0321085499923901,0.855991939178021,0.331817499180704,0.850353388828299,0.560949755850334,0.806339026872517,0.478927853853399,0.559931364633446,0.17577849019623,0.148220296588805,0.140711712779856,0.186753731070806,0.599874287197891,0.386232334244375,0.718519059288152,0.424569835001274,0.515974963140308,0.200531188019661,0.353598117351578,0.538907822914564,0.476101307020079,0.206210818000688,0.363403012313263,0.773941870564772,0.227233805304124,0.444821485220173,0.0834064334420604,0.695849575658592,0.564770020414895,0.532945300214736,0.652858384960593,0.239610622994049,0.22282114105111,0.299970710082365,0.319509685428027
"cg23191950",0.533234495,0.677515866,0.318740399,0.534005038,0.308474958,0.112215549,0.234343206,0.264289721,0.374221041,0.651040672,0.275317026,0.363720714,0.272277228,0.2491202,0.380158808,0.343005562,0.576255752,0.364860981,0.132925652,0.768722576,0.493416928,0.339836106,0.63960217,0.367890779,0.305767409,0.377350664,0.406986733,0.517727863,0.638405037,0.890391202,0.31737137,0.506712457,0.271052178,0.544037116,0.302717391,0.496901408,0.298294145,0.493221993,0.714072971,0.444058445,0.508013706,0.423853036,0.696454948,0.376581681,0.463994787,0.364184546,0.738951473,0.402161177,0.309113818,0.26212298,0.209890648,0.484578381,0.450282486,0.792297531,0.437851584,0.74463552,0.802713576,0.25722863,0.757398183,0.219399214,0.646644545,0.709721714,0.703333333,0.351321787,0.147166955,0.583526759,0.499337066626882,0.250379775717758,0.877234552989974,0.255189276561013,0.366475532367628,0.287602168192963,0.356259120376566,0.27664037381349,0.761015713920252,0.373689040374498,0.736659023939978,0.952757104552176,0.306983453413077,0.559019408980542,0.423860134157709,0.430982422509602,0.139059825003796,0.576688671348684,0.331529578344996,0.82772008146658,0.871116534816422,0.873573944320433,0.238796900991534,0.372733215729145,0.792297425231234,0.510042917364996,0.637175176255668,0.533897960150535,0.620507160284351,0.593406327743693,0.792551959946063,0.563737265314232,0.661030073355531,0.4943638775506,0.257933108166689,0.758731739794549,0.510576718707732,0.560059785515533,0.531528427749408,0.537830943586218,0.320187547526361,0.864384616146349,0.755186023084385,0.597225423484341,0.528504080202749,0.42091157064203
"cg23207990",0.168279325,0.09823058,0.092226678,0.252829532,0.609552395,0.073632385,0.086619586,0.11074575,0.450733616,0.123501339,0.585046488,0.139552894,0.135651786,0.079651795,0.160624289,0.33419074,0.444170071,0.112223078,0.835560526,0.430944016,0.11419896,0.099131263,0.759012858,0.11069406,0.166473941,0.12446017,0.139365794,0.122949952,0.17671629,0.855565165,0.407672353,0.082355407,0.480607361,0.13510027,0.101502176,0.081861958,0.094355847,0.068645539,0.081371828,0.093698176,0.118418853,0.506770363,0.074648321,0.152156122,0.165088283,0.467625328,0.413122722,0.448069284,0.068405365,0.059809043,0.127006949,0.157847824,0.125653668,0.115759769,0.66792348,0.480130902,0.129240017,0.105266879,0.087608578,0.321236559,0.127243232,0.661666376,0.078657103,0.137407916,0.077143056,0.077418662,0.0426810853871538,0.0242268914368827,0.0414964738041017,0.0128701913405194,0.0220275705927067,0.0531709991535032,0.125350965301766,0.0202495738918713,0.0253201978539982,0.0510092091165539,0.0172840163574837,0.303058399118762,0.0206999884764101,0.145780590582588,0.0240759915812745,0.0163905366837791,0.012450384392583,0.0713672376225318,0.0336460208800886,0.0447376733583032,0.0223907383026534,0.0189748667182979,0.249475144943875,0.0221586820007063,0.028310890447176,0.341759124004468,0.0167684424030263,0.3558137569347,0.0206626856359279,0.0227107686447931,0.0292555712631814,0.0328005417011389,0.0425286245252968,0.0698969636835428,0.0216240435181629,0.0153137651518416,0.109879829339075,0.281034501749256,0.0305520540014458,0.0564948752640244,0.045988529132064,0.0181330993436297,0.0645221216746675,0.0286716936561088,0.0491686103238035,0.110571273457609
"cg23363832",0.088102199,0.101613335,0.08909083,0.144194847,0.061075079,0.1273121,0.095175233,0.096311673,0.1330638,0.116820288,0.107110378,0.150999361,0.107519428,0.07110413,0.100995552,0.099946079,0.115703449,0.175553733,0.067609581,0.655866084,0.129825007,0.09676343,0.326127453,0.14740533,0.095490819,0.105837542,0.132313576,0.113448817,0.113515297,0.168965143,0.109349461,0.321067968,0.079411982,0.146818604,0.123560414,0.128817086,0.11477749,0.089653868,0.170157768,0.139261538,0.170431852,0.12991577,0.077048114,0.134011829,0.085327247,0.117222185,0.871993794,0.145451319,0.086535708,0.084137122,0.080448168,0.192520047,0.110724793,0.088408089,0.686378467,0.511812324,0.098191214,0.137484312,0.132140285,0.095201132,0.151617133,0.111524793,0.090024331,0.136218728,0.05849237,0.096901018,0.0262357975184018,0.0270180025208341,0.0222565725292296,0.02481853964863,0.0461983884946512,0.0326387879353021,0.0460585535705285,0.187293755352264,0.509787079763119,0.0489788480044805,0.0218343754533431,0.0321543413017608,0.0628108817434202,0.0420185200152728,0.0176139677118904,0.10208730073392,0.0164965932627553,0.0195743734165574,0.019015929610124,0.0458932721548142,0.0543468962321005,0.0400787997206724,0.190378973949971,0.0358074769799877,0.0255989417114894,0.0206884244084596,0.0161763545079889,0.406824506774119,0.0303629176097063,0.0244018997749032,0.0329153655029743,0.0223122420452431,0.0349759086103751,0.0301613688801424,0.0259019430031066,0.0226502165707127,0.0376698994512117,0.163269429566363,0.0396176724658875,0.0322448547910418,0.0289668182407068,0.0173772789800062,0.0295362191886223,0.02661343673052,0.0373389475760756,0.0386291139338743
"cg23391785",0.072612957,0.037631134,0.088578714,0.454392752,0.043240753,0.057636061,0.042886801,0.068135712,0.699041138,0.061132316,0.686875977,0.07705655,0.077220583,0.044392802,0.066516029,0.061121857,0.057480636,0.051272793,0.018898996,0.089005236,0.04346642,0.05370957,0.263151756,0.067315347,0.099410236,0.104529617,0.078673639,0.055096419,0.113612232,0.795701985,0.029202037,0.033878803,0.024323029,0.09980965,0.053783311,0.044990428,0.04269836,0.077343592,0.063829787,0.045454545,0.070830929,0.034506243,0.06111588,0.069792803,0.044822695,0.767393487,0.453362256,0.058580371,0.024,0.022929206,0.031079825,0.043636806,0.032288068,0.086006637,0.853087393,0.691100905,0.060717571,0.022856413,0.062535478,0.028655597,0.064546393,0.408014572,0.027807582,0.065555196,0.01827944,0.030629277,0.0219200131793661,0.01596099869573,0.0111306695024252,0.0105539069722095,0.0180570367110949,0.01820788578256,0.0239762420054913,0.015656505444982,0.0200943190423067,0.0186808248258829,0.0247948701631651,0.853490318729568,0.0163616270086988,0.0211410258818844,0.0175089002930122,0.0226847390033066,0.0134740574647692,0.0161399149764944,0.0177618970773377,0.0723595729143922,0.0234377699696902,0.0194362621080332,0.0256820407713828,0.0169957240150294,0.0221994627546322,0.0178282349223993,0.0180826708801528,0.0184917718111809,0.0217781671012995,0.0184271300522482,0.029437175519436,0.154463702524181,0.0236075781683012,0.0225790016069573,0.0143322626234482,0.0197757817644418,0.0476718206393734,0.447459366563842,0.0181921847627397,0.019370848477687,0.0205806708277011,0.0168854832496492,0.047309267418802,0.0191796785372185,0.0247688686694413,0.018721974916189
"cg23432345",0.716482824,0.062693935,0.087180478,0.272371994,0.052349547,0.066395184,0.089507358,0.105797101,0.101101036,0.093023256,0.686233516,0.106310572,0.763359094,0.071791614,0.09083492,0.111810552,0.088892039,0.086256886,0.063152038,0.088225244,0.259976294,0.078995854,0.082929857,0.086459889,0.282201045,0.137757318,0.125181951,0.086017543,0.102473185,0.840246514,0.056171983,0.075676607,0.131925466,0.170242588,0.209971475,0.061188811,0.091466217,0.074483149,0.061773421,0.053452937,0.102526725,0.372986369,0.104754389,0.116639027,0.070299045,0.212446352,0.174492386,0.075905912,0.081154193,0.090262339,0.092932257,0.407803223,0.079593453,0.090852713,0.410619745,0.200708763,0.095403119,0.053419668,0.076566125,0.078963186,0.109868928,0.385160938,0.084465782,0.062358379,0.360468938,0.095768899,0.0315190302629863,0.0366361668067073,0.0375574173300961,0.0167573923579996,0.0281868303542689,0.0252629193967409,0.10446485627671,0.72705867262349,0.0235742465893263,0.0367292345020287,0.024675130427465,0.470212650766358,0.0225861272797637,0.121707381283959,0.0150811128947071,0.0229915334181812,0.0207131857484449,0.0230384515953241,0.063322306385581,0.0757829886486458,0.0374046235326663,0.0285727658931565,0.329108807590356,0.0231221764198277,0.0261747320649278,0.421526385658152,0.0275130405345747,0.0324422700310005,0.0408834454083611,0.0251566607080484,0.120072744199281,0.0366384834865996,0.0249469835071292,0.02778058134152,0.854210518469247,0.0416687045410388,0.201037677222275,0.27682319066735,0.0202370219335784,0.0262763724166892,0.0288335872010691,0.686072428783429,0.0526513852011411,0.299135367444665,0.0197546984683322,0.0310105627469797
"cg23473904",0.049967945,0.057341125,0.07389269,0.094992478,0.036685809,0.057855844,0.033908214,0.075885014,0.066664418,0.068240734,0.057414687,0.090855148,0.068317422,0.056036679,0.066844823,0.066709066,0.050771304,0.122244489,0.02992126,0.050235915,0.091588595,0.043650332,0.049434088,0.091723127,0.06294432,0.067024619,0.097369744,0.072040925,0.112853605,0.242355019,0.027919151,0.031276901,0.326295058,0.070584237,0.079835427,0.040686099,0.032462263,0.047677692,0.03915755,0.048303984,0.062339248,0.038246269,0.033424179,0.06809528,0.080836343,0.263616903,0.476483516,0.064439141,0.063950593,0.053550702,0.034342208,0.035001563,0.047541593,0.119656476,0.631750309,0.088846818,0.051272183,0.042089249,0.057373754,0.045273882,0.04852862,0.046908316,0.035417288,0.061702702,0.029376826,0.030036149,0.0540874147434771,0.0508965107813093,0.0432436551989759,0.0476424472954872,0.290833650887158,0.0537369672512722,0.0983983292943593,0.056596452722106,0.0585407487386391,0.074387998225043,0.0429781494943415,0.567641124876678,0.0620560875902639,0.100305165819049,0.774694131307933,0.0553282978565268,0.0578021490930381,0.0858400481108488,0.352264554733399,0.0753965524644071,0.144165498642588,0.0593747401306417,0.0521075059826529,0.0561010719767714,0.046645947938251,0.0539099509776005,0.0456902961248877,0.0711218597117135,0.0511746443688458,0.0424196999150511,0.0624729443894815,0.0711574797494417,0.0325004170870283,0.485789557499366,0.0485577674044211,0.0467564099238974,0.0905567913359499,0.127940726217779,0.0678423902826036,0.0606267364698381,0.0727033208033538,0.0417150499884965,0.0613716190281066,0.0640791334938294,0.0875289343696349,0.0790741155114269
"cg23495733",0.044994551,0.425837629,0.073958108,0.158413261,0.034935088,0.036738747,0.050579744,0.061436304,0.064804092,0.137185068,0.597927117,0.062465116,0.451228253,0.04165316,0.254264232,0.029504742,0.859370183,0.029308889,0.019366877,0.049832078,0.023957005,0.032094447,0.032493533,0.062889166,0.0609106,0.085219284,0.069927705,0.050384025,0.058129546,0.724286554,0.438681064,0.0270515,0.012830866,0.068580634,0.064058998,0.015417772,0.025575448,0.046097949,0.024035643,0.02694517,0.056602261,0.027101305,0.02473322,0.041949626,0.061128395,0.025248869,0.043707735,0.045526734,0.05156824,0.023107927,0.024777184,0.017432086,0.03788444,0.044220326,0.014952046,0.044277053,0.045542313,0.03844338,0.095405423,0.031511174,0.045150705,0.594905505,0.064648598,0.061712266,0.030693835,0.026029748,0.0178681933006092,0.0172361749679187,0.0138279101679377,0.654535149756504,0.0159306794852852,0.0185157417444055,0.0225166952782317,0.0194859031834428,0.0299116696442265,0.015945667664257,0.95238010368003,0.0701948941248268,0.0289780272477736,0.0185916648095897,0.325097938485852,0.0168338661371714,0.0131135327335515,0.0156387007007018,0.0169001647726837,0.177052138382077,0.018608680639095,0.0275934946322966,0.0176215272463028,0.016217968168098,0.0152953196782371,0.0132631179604829,0.0149142970173257,0.018719162472669,0.0164300785412058,0.263680661773404,0.0174510361621852,0.019760624442517,0.0183959840431913,0.0202982384885467,0.758727381282835,0.0195993899586262,0.0235118665812329,0.153681471312802,0.0217985038575254,0.0216315217808079,0.0171067086019387,0.407999007721603,0.028334481879394,0.0220636123805992,0.0176987251824998,0.020379082054761
"cg23502772",0.183420366,0.056808838,0.067963609,0.142122186,0.190773921,0.044696201,0.04089789,0.059321364,0.200905192,0.056045167,0.082481396,0.086151397,0.109835904,0.078309759,0.076236356,0.460892018,0.069760779,0.060374176,0.017927452,0.262828018,0.075109267,0.057341931,0.088622026,0.079659276,0.054205382,0.155449081,0.081266539,0.058534218,0.122535155,0.792793726,0.025271739,0.109347022,0.03126189,0.24198686,0.084568918,0.239916867,0.040196934,0.057303759,0.098392533,0.047845503,0.077664234,0.051392863,0.085308692,0.079686138,0.092657458,0.560829711,0.008987094,0.11291091,0.358326183,0.047591987,0.023938104,0.097118237,0.13294083,0.063161974,0.604718659,0.504912224,0.116196479,0.061690439,0.097327463,0.035822272,0.106685756,0.555158234,0.104699283,0.060183594,0.024496788,0.047080045,0.0777212247676548,0.0531819708005856,0.0730098156393423,0.0342849443281387,0.072834994980836,0.0676222030410738,0.102086959535261,0.126415538089839,0.426094658826048,0.120797529048612,0.0314175293317685,0.0616017104905465,0.122208819228149,0.109792163315493,0.135691534320202,0.0712587710643907,0.0347376067758463,0.092610262106449,0.0718466993887469,0.234341020662587,0.219086019296559,0.220411809888176,0.0539050546073178,0.0468363368322438,0.049209322365348,0.0426457114127954,0.095213252938136,0.130563285719669,0.0807456898709616,0.0644885639566948,0.0717710019497714,0.0564430807431963,0.137972589923167,0.0645391917665214,0.0416541109092402,0.137466045321363,0.0665645111578728,0.522327530964303,0.0487597808478917,0.0708594833428278,0.0384178327420631,0.0673703694442526,0.121676018007879,0.0500313296236275,0.0760863100472119,0.0699292858399556
"cg23684521",0.048925513,0.035877717,0.05694998,0.076936193,0.038876542,0.049835217,0.037552774,0.056065123,0.082715644,0.065465269,0.045772447,0.084313171,0.054662379,0.030740318,0.049804305,0.065094239,0.062251042,0.046115325,0.025051098,0.067837674,0.048409451,0.050154724,0.053932003,0.06121572,0.066107835,0.059562947,0.073782969,0.140968371,0.086839058,0.083189885,0.075358051,0.071106537,0.037936618,0.135202143,0.05338702,0.071314662,0.076695422,0.069335414,0.113706963,0.057428215,0.082303716,0.052526918,0.080885922,0.120742681,0.092706203,0.079367684,0.030661068,0.066188296,0.080649385,0.050045914,0.033580899,0.061385256,0.051741349,0.440743994,0.458146889,0.107188088,0.122735144,0.036679776,0.1465168,0.041227668,0.107855626,0.166110601,0.113282013,0.09067885,0.03743417,0.031316408,0.0417138339496727,0.0460272372541151,0.0228045218656301,0.0553863857608035,0.0297633053519553,0.0531686724863784,0.0994020441332385,0.0644657469264454,0.0727040230780184,0.0841626051671227,0.3386454137111,0.455523385547014,0.0556764326171189,0.0640467035867969,0.0370272943524913,0.0323649845559902,0.0377990418967405,0.0751429190024815,0.0427870552451132,0.17798642501957,0.214749097427245,0.124381251655239,0.0406633371255929,0.0386297768036762,0.0402783488554182,0.0272024972700428,0.0460549767918244,0.0481745710299452,0.19968613957502,0.0438739096900736,0.0507818444212241,0.0902420923208746,0.0665769702311479,0.051818773909924,0.0269371410485856,0.0917781746286192,0.0763808249168989,0.0544385416756816,0.0315914628963395,0.0354110806663373,0.0484291472972363,0.045705438512063,0.156379357038337,0.0511815147065668,0.0798076612141693,0.0478793525125298
"cg23776892",0.807920493,0.907029376,0.578360133,0.815481548,0.426645148,0.300803836,0.750259208,0.872886486,0.762464707,0.555193644,0.881762331,0.689204943,0.537877054,0.870529453,0.786666173,0.79587147,0.89002718,0.583130773,0.869330144,0.897604097,0.856373339,0.722060124,0.83013353,0.892508904,0.700685289,0.850512557,0.8569577,0.881491345,0.870489574,0.832569824,0.840987591,0.931495317,0.850518738,0.799933244,0.702163823,0.807240999,0.675991362,0.853507853,0.876818902,0.522751164,0.836442959,0.725663717,0.904832779,0.865781313,0.883798088,0.596999348,0.637254902,0.624164487,0.506004141,0.715282181,0.618181818,0.80386423,0.881696123,0.888745941,0.544536695,0.567344087,0.917013112,0.731749929,0.866269409,0.88375992,0.874680851,0.655108029,0.849293816,0.847438473,0.924120913,0.910600255,0.724239620688606,0.878362877516837,0.753996056802998,0.76962668835604,0.886412114737321,0.833343680233168,0.842123719068493,0.861027531029598,0.816270236795484,0.847721574909779,0.812532092347843,0.878023940754095,0.639752211614528,0.8438971548003,0.861907885057498,0.639574277398247,0.82683350582105,0.75343427164311,0.776491900824993,0.872145604807263,0.857465811931465,0.846297507155462,0.937800862873017,0.547052887980935,0.759745745561503,0.882595122468357,0.820265912800213,0.806054807221836,0.444864881737159,0.858822752453813,0.883245401243773,0.890602604154649,0.787895551198273,0.778765751564532,0.491176167156527,0.801994919334276,0.723411075494503,0.848817864449142,0.822357260290282,0.797873878579104,0.800868562464048,0.805076252517386,0.755276786242657,0.819749857687396,0.790194648288756,0.742459848608932
